movie_id,movie_title,release_date,poster_url,unknown,action,adventure,animation,childrens,comedy,crime,documentary,drama,fantasy,film_noir,horror,musical,mystery,romance,sci_fi,thriller,war,western,imdb_url_new
719,Canadian Bacon (1994),01-Jan-1994,https://m.media-amazon.com/images/M/MV5BMTUwNDU0NzcwMl5BMl5BanBnXkFtZTcwNzk1NjAzNA@@..jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,https://www.imdb.com/title/tt0109370/?ref_=fn_ttl_ttl_1
720,First Knight (1995),01-Jan-1995,https://m.media-amazon.com/images/M/MV5BYTNmNzJiOWItZTM4Mi00NmFjLWJkNzctZGE0YTA2ZjgwZmM0XkEyXkFqcGc@..jpg,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,https://www.imdb.com/title/tt0113071/?ref_=fn_ttl_ttl_1
721,Mallrats (1995),01-Jan-1995,https://m.media-amazon.com/images/M/MV5BZDM2MWVkMWItNjhjMy00MDUzLWEyOTAtN2I0MzNlZjc4Mjk0XkEyXkFqcGc@..jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.imdb.com/title/tt0113749/?ref_=fn_ttl_ttl_1
722,Nine Months (1995),01-Jan-1995,https://m.media-amazon.com/images/M/MV5BMTQ2NGNiMDgtMDUyNy00MmU0LThhYzQtMTM1YmI3ZTFmOWQyXkEyXkFqcGc@..jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.imdb.com/title/tt0113986/?ref_=fn_ttl_ttl_1
723,Boys on the Side (1995),01-Jan-1995,https://m.media-amazon.com/images/M/MV5BMDNiZDAxNjgtMzY1Ni00ZWEyLTk2ZDYtOTI4MGUxZmFiMGE4XkEyXkFqcGc@..jpg,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,https://www.imdb.com/title/tt0112571/?ref_=fn_ttl_ttl_1
724,Circle of Friends (1995),01-Jan-1995,https://m.media-amazon.com/images/M/MV5BYjRhYzkyNjctYjFhYi00ZTg4LTg1MWUtMTZkMDM2N2JmM2Q2XkEyXkFqcGc@..jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,https://www.imdb.com/title/tt0112679/?ref_=fn_ttl_ttl_1
725,Exit to Eden (1994),01-Jan-1994,https://m.media-amazon.com/images/M/MV5BNWE5Mjk5MDEtNGVkNy00ZTE0LTk4YjEtZjlkZGUzMTQ2M2YwXkEyXkFqcGc@..jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.imdb.com/title/tt0109758/?ref_=fn_ttl_ttl_1
726,Fluke (1995),01-Jan-1995,https://m.media-amazon.com/images/M/MV5BZDI2YTA0YTctYzZiNS00NTU5LWFlMzctZmM0ZTQ2MzU4MTAyXkEyXkFqcGc@..jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,https://www.imdb.com/title/tt0113089/?ref_=fn_ttl_ttl_1
727,Immortal Beloved (1994),01-Jan-1994,https://m.media-amazon.com/images/M/MV5BYTcyZjIyMjEtZTk0OC00ZTM1LTg3YjctY2I3ZThiMWE5YzczXkEyXkFqcGc@..jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,https://www.imdb.com/title/tt0110116/?ref_=fn_ttl_ttl_1
728,Junior (1994),01-Jan-1994,https://m.media-amazon.com/images/M/MV5BYmY3YWMyMWYtN2UyYS00YjgwLWEyOTktMmNjY2JiN2MyNWY5XkEyXkFqcGc@..jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,https://www.imdb.com/title/tt0110216/?ref_=fn_ttl_ttl_1
729,Nell (1994),01-Jan-1994,https://m.media-amazon.com/images/M/MV5BNTkxY2NkMmItOTNmNy00NGU0LTlhM2UtOGQwNDhmNTBmNzQ3XkEyXkFqcGc@..jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,https://www.imdb.com/title/tt0110638/?ref_=fn_ttl_ttl_1
730,"Queen Margot (Reine Margot, La) (1994)",01-Jan-1996,https://m.media-amazon.com/images/M/MV5BYjhmYzJlZTgtY2NmOC00MjYyLWJlODItNDBjMmM4ODA5N2YyXkEyXkFqcGc@..jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,https://www.imdb.com/title/tt0110963/?ref_=fn_ttl_ttl_1
731,"Corrina, Corrina (1994)",01-Jan-1994,https://m.media-amazon.com/images/M/MV5BZGIzMGE0MjAtOTc2Ny00NTA4LWE2YTQtYzRlYjNlNzE4ODRhXkEyXkFqcGc@..jpg,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,https://www.imdb.com/title/tt0109484/?ref_=fn_ttl_ttl_1
732,Dave (1993),01-Jan-1993,https://m.media-amazon.com/images/M/MV5BODI4ZDFmOTYtOTk5Yy00NTY5LTk3OGUtNmJkODNlMzdkNThkXkEyXkFqcGc@..jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,https://www.imdb.com/title/tt0106673/?ref_=fn_ttl_ttl_1
733,Go Fish (1994),01-Jan-1994,https://m.media-amazon.com/images/M/MV5BNDljMDg4ZjEtNmIwMi00ZDQ0LTgyNGMtZmE1NDc4ZmQzMTZkXkEyXkFqcGc@..jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,https://www.imdb.com/title/tt0109913/?ref_=fn_ttl_ttl_1
734,Made in America (1993),01-Jan-1993,https://m.media-amazon.com/images/M/MV5BOWYwMTAxNTQtYTJjZC00ODI2LWE0NmQtNTc3MmFjNmRiOWRhXkEyXkFqcGc@..jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.imdb.com/title/tt0107478/?ref_=fn_ttl_ttl_1
735,Philadelphia (1993),01-Jan-1993,https://m.media-amazon.com/images/M/MV5BYzEzZmMwMmMtNDgxYi00YTAwLWFkMjQtOGQzNmUxMGU1YWYwXkEyXkFqcGc@..jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,https://www.imdb.com/title/tt0107818/?ref_=fn_ttl_ttl_1
736,Shadowlands (1993),01-Jan-1993,https://m.media-amazon.com/images/M/MV5BODg5NmZkOGQtMmZjYi00M2I0LWI2MzMtMzg5NTZkZDgzMjAzXkEyXkFqcGc@..jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,https://www.imdb.com/title/tt0108101/?ref_=fn_ttl_ttl_1
737,Sirens (1994),01-Jan-1994,https://m.media-amazon.com/images/M/MV5BYmZmMDYyNjYtYzRhMi00MDc0LWE4NjctNDVkYzc4YTc3MDdlXkEyXkFqcGc@..jpg,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,https://www.imdb.com/title/tt0111201/?ref_=fn_ttl_ttl_1
738,Threesome (1994),01-Jan-1994,https://m.media-amazon.com/images/M/MV5BMjQ2ZWM1MzktMmZjZC00OWY2LWI1MzQtNTM4YzhiY2Q2MTg4XkEyXkFqcGc@..jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,https://www.imdb.com/title/tt0111418/?ref_=fn_ttl_ttl_1
739,Pretty Woman (1990),01-Jan-1990,https://m.media-amazon.com/images/M/MV5BNjk2ODQzNDYxNV5BMl5BanBnXkFtZTgwMTcyNDg4NjE@..jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,https://www.imdb.com/title/tt0100405/?ref_=fn_ttl_ttl_1
740,Jane Eyre (1996),05-Apr-1996,https://m.media-amazon.com/images/M/MV5BOWU1ODAyNTAtYTRhNC00MzIyLThkNTQtNGVkZTIxMjNkYmU1XkEyXkFqcGc@..jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,https://www.imdb.com/title/tt0116684/?ref_=fn_ttl_ttl_1
741,"Last Supper, The (1995)",05-Apr-1996,https://m.media-amazon.com/images/M/MV5BZDE3YzI1YTMtMDNmYy00MmUzLTkzYTYtMTkyMWUzYTEwM2I5XkEyXkFqcGc@..jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,https://www.imdb.com/title/tt0113613/?ref_=fn_ttl_ttl_1
742,Ransom (1996),08-Nov-1996,https://m.media-amazon.com/images/M/MV5BNjIxODEwMzgtNmEwNS00NzEzLTk1YTQtNzQzOGE2ZTIzZjk5XkEyXkFqcGc@..jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,https://www.imdb.com/title/tt0117438/?ref_=fn_ttl_ttl_1
743,"Crow: City of Angels, The (1996)",30-Aug-1996,https://m.media-amazon.com/images/M/MV5BZWZjMjVhZDktMDAwNi00MDIzLTg3MzEtMDE2NTNmMzkwNWY1XkEyXkFqcGc@..jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,https://www.imdb.com/title/tt0115986/?ref_=fn_ttl_ttl_1
744,Michael Collins (1996),11-Oct-1996,https://m.media-amazon.com/images/M/MV5BMGI3YmUzMjYtNmFiOC00YjFhLWFmNTgtOGNhNDdkNWUxZDgxXkEyXkFqcGc@..jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,https://www.imdb.com/title/tt0117039/?ref_=fn_ttl_ttl_1
745,"Ruling Class, The (1972)",01-Jan-1972,https://m.media-amazon.com/images/M/MV5BMGRjNjJhMTYtMjQyOS00MDFhLTgzMTktYmNmNjNmYTQwYTg2XkEyXkFqcGc@..jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.imdb.com/title/tt0069198/?ref_=fn_ttl_ttl_1
746,Real Genius (1985),01-Jan-1985,https://m.media-amazon.com/images/M/MV5BNTQ5MzU3ODg0OF5BMl5BanBnXkFtZTgwODM0MzQxMDE@..jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.imdb.com/title/tt0089886/?ref_=fn_ttl_ttl_1
747,Benny & Joon (1993),01-Jan-1993,https://m.media-amazon.com/images/M/MV5BMGQ4YWUyODMtZjQ2MC00OTI4LWE0MzItZmJkZDc5NDcxN2Y5XkEyXkFqcGc@..jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,https://www.imdb.com/title/tt0106387/?ref_=fn_ttl_ttl_1
748,"Saint, The (1997)",14-Mar-1997,https://m.media-amazon.com/images/M/MV5BNzFiY2VmYmMtZWM4Yi00OWJiLTgxNGUtZjJlYjc2NGU0YmQ4XkEyXkFqcGc@..jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,https://www.imdb.com/title/tt0120053/?ref_=fn_ttl_ttl_1
749,"MatchMaker, The (1997)",01-Jan-1997,https://m.media-amazon.com/images/M/MV5BM2MwNWVjMzUtMDU3MS00ZjJlLTgxOGItMDExYmUyMTRjYzkyXkEyXkFqcGc@..jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,https://www.imdb.com/title/tt0119632/?ref_=fn_ttl_ttl_1
750,Amistad (1997),18-Dec-1997,https://m.media-amazon.com/images/M/MV5BZGUyMWU0ZjctZTFiMS00YzdjLTg1YjktNDRmN2ZhNDY3ZDFhXkEyXkFqcGc@..jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,https://www.imdb.com/title/tt0118607/?ref_=fn_ttl_ttl_1
751,Tomorrow Never Dies (1997),01-Jan-1997,https://m.media-amazon.com/images/M/MV5BMTM1MTk2ODQxNV5BMl5BanBnXkFtZTcwOTY5MDg0NA@@..jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,https://www.imdb.com/title/tt0120347/?ref_=fn_ttl_ttl_1
752,"Replacement Killers, The (1998)",06-Feb-1998,https://m.media-amazon.com/images/M/MV5BOTNhYjViODktMjhhNS00MTAwLWE4YmYtY2M4OGQzNThiMTgzXkEyXkFqcGc@..jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,https://www.imdb.com/title/tt0120008/?ref_=fn_ttl_ttl_1
753,Burnt By the Sun (1994),01-Jan-1994,https://m.media-amazon.com/images/M/MV5BY2E5MzcyY2QtNzM1Mi00ZTk4LTg4YzMtMTQ0YThjNDJlYTIxXkEyXkFqcGc@..jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,https://www.imdb.com/title/tt0111579/?ref_=fn_ttl_ttl_1
754,Red Corner (1997),01-Jan-1997,https://m.media-amazon.com/images/M/MV5BMzE0MjU5NzQxNV5BMl5BanBnXkFtZTcwMzQzNzU2NA@@..jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,https://www.imdb.com/title/tt0119994/?ref_=fn_ttl_ttl_1
755,Jumanji (1995),01-Jan-1995,https://m.media-amazon.com/images/M/MV5BYTFkMjFmODgtYzRiZi00NmQwLTliZWMtMzRhMWQ5ZmY3ZDExXkEyXkFqcGc@..jpg,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,https://www.imdb.com/title/tt0113497/?ref_=fn_ttl_ttl_1
756,Father of the Bride Part II (1995),01-Jan-1995,https://m.media-amazon.com/images/M/MV5BOTMwNzE2Y2YtNzZhMy00YTljLWI1MzQtMTI3YjkxYTg2NjRmXkEyXkFqcGc@..jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.imdb.com/title/tt0113041/?ref_=fn_ttl_ttl_1
757,Across the Sea of Time (1995),01-Jan-1995,https://m.media-amazon.com/images/M/MV5BOTIwMzk1MDc1MF5BMl5BanBnXkFtZTcwMTEzNDkyMQ@@..jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,https://www.imdb.com/title/tt0112286/?ref_=fn_ttl_ttl_1
758,Lawnmower Man 2: Beyond Cyberspace (1996),01-Jan-1996,https://m.media-amazon.com/images/M/MV5BMjkxZDdlMTQtZGZlZC00ZWNiLWFiYmYtY2JlODgwMTE1YTY3XkEyXkFqcGc@..jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,https://www.imdb.com/title/tt0116839/?ref_=fn_ttl_ttl_1
759,Fair Game (1995),01-Jan-1995,https://m.media-amazon.com/images/M/MV5BMDc2MzAxOTktYWQ3Yy00NzJhLWFkNmQtN2QzMDFmMWYyODUxXkEyXkFqcGc@..jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.imdb.com/title/tt0113010/?ref_=fn_ttl_ttl_1
760,Screamers (1995),01-Jan-1995,https://m.media-amazon.com/images/M/MV5BMmVkMjcwMjktOGY2MC00ZGFkLWI1NWQtYTJjNTk2N2U0NWZmXkEyXkFqcGc@..jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,https://www.imdb.com/title/tt0114367/?ref_=fn_ttl_ttl_1
761,Nick of Time (1995),01-Jan-1995,https://m.media-amazon.com/images/M/MV5BM2JhN2NmYmQtNmE3OS00ZTE0LWI1YWUtMDY1YmRkY2QyNGExXkEyXkFqcGc@..jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,https://www.imdb.com/title/tt0113972/?ref_=fn_ttl_ttl_1
762,Beautiful Girls (1996),09-Feb-1996,https://m.media-amazon.com/images/M/MV5BZDJkZjZlY2UtZWY2ZC00NGIzLWI2N2MtMDNlNGVkMzM5NjVlXkEyXkFqcGc@..jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,https://www.imdb.com/title/tt0115639/?ref_=fn_ttl_ttl_1
763,Happy Gilmore (1996),16-Feb-1996,https://m.media-amazon.com/images/M/MV5BMzMyZTM1MTMtNDdjOS00NzIzLTkxY2QtZTU4OGYxOTUwNDMxXkEyXkFqcGc@..jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.imdb.com/title/tt0116483/?ref_=fn_ttl_ttl_1
764,If Lucy Fell (1996),08-Mar-1996,https://m.media-amazon.com/images/M/MV5BYWFkNzdhZjMtOGI5Zi00MmFiLTljN2QtYzcyOTQxOGQ4OTI4XkEyXkFqcGc@..jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,https://www.imdb.com/title/tt0116606/?ref_=fn_ttl_ttl_1
765,Boomerang (1992),01-Jan-1992,https://m.media-amazon.com/images/M/MV5BMjI1OWE5NjAtNmZjMy00NDA0LWI4OGItMTgxNDM3YmVhMDliXkEyXkFqcGc@..jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,https://www.imdb.com/title/tt0103859/?ref_=fn_ttl_ttl_1
766,Man of the Year (1995),01-Mar-1996,https://m.media-amazon.com/images/M/MV5BMjY3MjczMjQwMV5BMl5BanBnXkFtZTcwNDM3OTEzMQ@@..jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,https://www.imdb.com/title/tt0113756/?ref_=fn_ttl_ttl_1
767,"Addiction, The (1995)",01-Jan-1995,https://m.media-amazon.com/images/M/MV5BMGM4NzExZGItZGE3ZS00ZWI0LWE0M2EtZjI1Njc0ZGYzYzgyXkEyXkFqcGc@..jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,https://www.imdb.com/title/tt0112288/?ref_=fn_ttl_ttl_1
768,Casper (1995),01-Jan-1995,https://m.media-amazon.com/images/M/MV5BZjYzZWZlYzYtZWZkYy00YjRkLWIxN2EtNjY1MGZmYmQxYTIxXkEyXkFqcGc@..jpg,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.imdb.com/title/tt0112642/?ref_=fn_ttl_ttl_1
769,Congo (1995),01-Jan-1995,https://m.media-amazon.com/images/M/MV5BOTc0MmM1MmMtYTI0Yi00YzJlLTg4MjctNjBlOGQ4NGJjZTNmXkEyXkFqcGc@..jpg,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,https://www.imdb.com/title/tt0112715/?ref_=fn_ttl_ttl_1
770,Devil in a Blue Dress (1995),01-Jan-1995,https://m.media-amazon.com/images/M/MV5BNDM1YzFjMWYtOTEyNS00Mzk3LWFhNzEtYTBlYmMxNDZlYjdlXkEyXkFqcGc@..jpg,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,https://www.imdb.com/title/tt0112857/?ref_=fn_ttl_ttl_1
771,Johnny Mnemonic (1995),01-Jan-1995,https://m.media-amazon.com/images/M/MV5BZGFjNWVhMzktZjJkZi00NWI3LWJiY2MtMTM1MGMxYzI0NmFjXkEyXkFqcGc@..jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,https://www.imdb.com/title/tt0113481/?ref_=fn_ttl_ttl_1
772,Kids (1995),01-Jan-1995,https://m.media-amazon.com/images/M/MV5BZDVlZjdkM2YtNTU3ZS00NjVmLWEwMWMtOWQ3MTM1Mzk4MWM2XkEyXkFqcGc@..jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,https://www.imdb.com/title/tt0113540/?ref_=fn_ttl_ttl_1
773,Mute Witness (1994),01-Jan-1994,https://m.media-amazon.com/images/M/MV5BYTUzNTMwNmEtODkyNC00ZDcxLWE5ZTYtMDczYjg4NzhiZmM1XkEyXkFqcGc@..jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,https://www.imdb.com/title/tt0110604/?ref_=fn_ttl_ttl_1
774,"Prophecy, The (1995)",01-Jan-1995,https://m.media-amazon.com/images/M/MV5BN2I2NjQzMjktZThlMS00OTg5LTk3ZTItZWFmYmM0M2ZkNjFlXkEyXkFqcGc@..jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,https://www.imdb.com/title/tt0114194/?ref_=fn_ttl_ttl_1
775,Something to Talk About (1995),01-Jan-1995,https://m.media-amazon.com/images/M/MV5BMjhlMjc5NzItMTJhNS00NTk5LTgxZDMtNWM1NzcwMDhmMDRmXkEyXkFqcGc@..jpg,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,https://www.imdb.com/title/tt0114496/?ref_=fn_ttl_ttl_1
776,Three Wishes (1995),01-Jan-1995,https://m.media-amazon.com/images/M/MV5BY2JjOTA4ODYtNGJmOC00ODg0LWFkNWMtMWRkY2MxNGQzZWU5XkEyXkFqcGc@..jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,https://www.imdb.com/title/tt0114663/?ref_=fn_ttl_ttl_1
777,Castle Freak (1995),01-Jan-1995,https://m.media-amazon.com/images/M/MV5BMzRjOWRhYTEtZWQ1Mi00ZWE3LWIxMTQtYzU4NWIwNzY0YTdmXkEyXkFqcGc@..jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,https://www.imdb.com/title/tt10701458/?ref_=fn_ttl_ttl_1
778,Don Juan DeMarco (1995),01-Jan-1995,https://m.media-amazon.com/images/M/MV5BMTFjOWJhYjUtNjllYi00MDdkLWJjYTMtNTNlNjJlMDVmZGJlXkEyXkFqcGc@..jpg,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,https://www.imdb.com/title/tt0112883/?ref_=fn_ttl_ttl_1
779,Drop Zone (1994),01-Jan-1994,https://m.media-amazon.com/images/M/MV5BOThiNGQxNjAtNDQ1NC00YWQ0LTliMjktYzc3MTU2ZmI0NjMzXkEyXkFqcGc@..jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.imdb.com/title/tt0109676/?ref_=fn_ttl_ttl_1
780,Dumb & Dumber (1994),01-Jan-1994,https://m.media-amazon.com/images/M/MV5BNGQxZDA1MmMtYWQ1Ni00NTJmLTljMjgtZWVmODllODVhMzgyXkEyXkFqcGc@..jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.imdb.com/title/tt0109686/?ref_=fn_ttl_ttl_1
781,French Kiss (1995),01-Jan-1995,https://m.media-amazon.com/images/M/MV5BMTkzMjg5MDQ3M15BMl5BanBnXkFtZTgwOTM5NTE0MDE@..jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,https://www.imdb.com/title/tt0113117/?ref_=fn_ttl_ttl_1
782,Little Odessa (1994),01-Jan-1994,https://m.media-amazon.com/images/M/MV5BODg0ZWZhMTQtODZkMy00Y2E0LWEzNmEtZjE0ODA4N2IzYmY3XkEyXkFqcGc@..jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,https://www.imdb.com/title/tt0110365/?ref_=fn_ttl_ttl_1
783,Milk Money (1994),01-Jan-1994,https://m.media-amazon.com/images/M/MV5BZmY0MjcyZTEtZjMwYi00OTU2LWFiMTgtYjUxMTNmNTBlNjllXkEyXkFqcGc@..jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,https://www.imdb.com/title/tt0110516/?ref_=fn_ttl_ttl_1
784,Beyond Bedlam (1993),01-Jan-1993,https://m.media-amazon.com/images/M/MV5BZTcwZTM4NTQtNWE2Ni00OTVkLWIwNjctZWUzNGE3N2EyODUwXkEyXkFqcGc@..jpg,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,https://www.imdb.com/title/tt0106402/?ref_=fn_ttl_ttl_1
785,Only You (1994),01-Jan-1994,https://m.media-amazon.com/images/M/MV5BNzg3NjFkNjgtNDZkNy00MDBiLTg3ZTYtZmI2NGY3NzEyY2IzXkEyXkFqcGc@..jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,https://www.imdb.com/title/tt0110737/?ref_=fn_ttl_ttl_1
786,"Perez Family, The (1995)",01-Jan-1995,https://m.media-amazon.com/images/M/MV5BYTM2OGQ3NWYtMWZjZC00MDI1LThmN2YtMDM1MzIwYzkyZWI3XkEyXkFqcGc@..jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,https://www.imdb.com/title/tt0114113/?ref_=fn_ttl_ttl_1
787,Roommates (1995),01-Jan-1995,https://m.media-amazon.com/images/M/MV5BYTQwNzdmZWYtMTg2Ny00MWZiLTg0M2UtYzYwMTM4YzgyZmY4XkEyXkFqcGc@..jpg,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,https://www.imdb.com/title/tt0114296/?ref_=fn_ttl_ttl_1
788,Relative Fear (1994),01-Jan-1994,https://m.media-amazon.com/images/M/MV5BZTc3NWIxMDItMDIzYi00OTYzLTg0NjEtMmVlMjIxMzU3MTU1XkEyXkFqcGc@..jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,https://www.imdb.com/title/tt0110965/?ref_=fn_ttl_ttl_1
789,Swimming with Sharks (1995),01-Jan-1995,https://m.media-amazon.com/images/M/MV5BOTVjYWM1MWItMzhhMi00OWVhLTlhNTUtZWNiMzcxMzQyOGY2XkEyXkFqcGc@..jpg,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,https://www.imdb.com/title/tt0114594/?ref_=fn_ttl_ttl_1
790,Tommy Boy (1995),01-Jan-1995,https://m.media-amazon.com/images/M/MV5BMWMwOWU4NmYtZmU2Ny00MjM0LWI4NmQtN2YwNzdhYTI1MmFlXkEyXkFqcGc@..jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.imdb.com/title/tt0114694/?ref_=fn_ttl_ttl_1
791,"Baby-Sitters Club, The (1995)",01-Jan-1995,https://m.media-amazon.com/images/M/MV5BZDU5YmI0ZDctZGJjZS00Zjk1LTliZDEtZTk5ZGE3ODgyM2ZlXkEyXkFqcGc@..jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.imdb.com/title/tt0112435/?ref_=fn_ttl_ttl_1
792,Bullets Over Broadway (1994),01-Jan-1994,https://m.media-amazon.com/images/M/MV5BNjIxNzYzOTMtNThmMy00ZjU0LTlhN2UtYzU4MmUxNjRhYjI1XkEyXkFqcGc@..jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.imdb.com/title/tt0109348/?ref_=fn_ttl_ttl_1
793,Crooklyn (1994),01-Jan-1994,https://m.media-amazon.com/images/M/MV5BZWE2NDNhNjQtOGExMC00MWQ1LTg2N2UtNGZjYzVjNWZiYjkzXkEyXkFqcGc@..jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.imdb.com/title/tt0109504/?ref_=fn_ttl_ttl_1
794,It Could Happen to You (1994),01-Jan-1994,https://m.media-amazon.com/images/M/MV5BZDAxZTM1MGMtZmE1ZC00ZjliLTgwNzYtMThmY2E5NmUxZTA2XkEyXkFqcGc@..jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,https://www.imdb.com/title/tt0110167/?ref_=fn_ttl_ttl_1
795,Richie Rich (1994),01-Jan-1994,https://m.media-amazon.com/images/M/MV5BZWEyNTYzNmMtMTFkNC00Zjk4LWI4MzUtMjAzMjZjOTJmMjVmXkEyXkFqcGc@..jpg,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.imdb.com/title/tt0110989/?ref_=fn_ttl_ttl_1
